OBJECTID,SHAPE,BEZ,BEZ_N,STRNAM,HNR,HNR_BIS,FUNDKATEGORIE,FUNDKATEGORIE_N,FUNDE,FUNDE_N,DATIERUNG,DATIERUNG_N,"k-means(BEZ_N, FUNDE_N)","dbscan(BEZ_N, FUNDE_N)","agnes(BEZ_N, FUNDE_N)","k-means(BEZ_N, FUNDE_N, DATIERUNG_N)","dbscan(BEZ_N, FUNDE_N, DATIERUNG_N)","agnes(BEZ_N, FUNDE_N, DATIERUNG_N)","k-means(BEZ_N, FUNDE_N, DATIERUNG_N, FUNDKATEGORIE_N)","dbscan(BEZ_N, FUNDE_N, DATIERUNG_N, FUNDKATEGORIE_N)","agnes(BEZ_N, FUNDE_N, DATIERUNG_N, FUNDKATEGORIE_N)"
4541189,POINT (16.291586899190918 48.16239811922257),12,0.4999999999999999,Rosenhügel,,,1,0.0,457,0.6212534059945504,21,0.625,1,113,0,2,0,0,1,0,0
4541190,POINT (16.322205442483067 48.219053923585214),17,0.7272727272727273,Clemens Hofbauer-Platz,,,1,0.0,457,0.6212534059945504,27,0.8125,1,72,1,2,0,2,1,0,0
4541191,POINT (16.53141702611659 48.2119862932562),22,0.9545454545454546,Eßlinger Hauptstraße,139,,3,0.5,428,0.5817438692098093,21,0.625,1,43,1,2,0,2,1,0,1
4541192,POINT (16.371956985312146 48.224718749397965),2,0.0454545454545454,Obere Augartenstraße,12,14,1,0.0,214,0.2901907356948228,33,1.0,2,-1,0,1,0,0,3,0,0
4541193,POINT (16.381981324870107 48.2213994961277),2,0.0454545454545454,Taborstraße,55,57,2,0.25,343,0.4659400544959127,33,1.0,2,41,0,1,0,0,3,0,0
4541194,POINT (16.395556309536552 48.19336536653633),3,0.0909090909090909,Hafengasse,2,,2,0.25,223,0.3024523160762942,27,0.8125,2,17,0,1,0,0,3,0,0
4541194,POINT (16.395556309536552 48.19336536653633),3,0.0909090909090909,Hafengasse,2,,2,0.25,241,0.326975476839237,27,0.8125,2,44,0,1,0,0,3,0,0
4541194,POINT (16.395556309536552 48.19336536653633),3,0.0909090909090909,Hafengasse,2,,2,0.25,319,0.433242506811989,27,0.8125,2,16,0,1,0,0,3,0,0
4541195,POINT (16.400935440104096 48.1946876504823),3,0.0909090909090909,Baumgasse,34,,1,0.0,457,0.6212534059945504,27,0.8125,0,20,0,1,0,0,3,0,0
4541196,POINT (16.387547404978463 48.20512604655715),3,0.0909090909090909,Landstraßer Hauptstraße,,,2,0.25,630,0.8569482288828338,27,0.8125,0,18,0,3,0,0,2,0,0
4541196,POINT (16.387547404978463 48.20512604655715),3,0.0909090909090909,Landstraßer Hauptstraße,,,2,0.25,715,0.9727520435967304,27,0.8125,0,21,0,3,0,0,2,0,0
4541196,POINT (16.387547404978463 48.20512604655715),3,0.0909090909090909,Landstraßer Hauptstraße,,,2,0.25,140,0.1893732970027248,27,0.8125,2,56,0,1,0,0,3,0,0
4541196,POINT (16.387547404978463 48.20512604655715),3,0.0909090909090909,Landstraßer Hauptstraße,,,2,0.25,110,0.1485013623978201,27,0.8125,2,22,0,1,0,0,3,0,0
4541196,POINT (16.387547404978463 48.20512604655715),3,0.0909090909090909,Landstraßer Hauptstraße,,,2,0.25,154,0.2084468664850136,27,0.8125,2,56,0,1,0,0,3,0,0
4541197,POINT (16.46608890259565 48.14836186676498),11,0.4545454545454545,Csokorgasse,,,1,0.0,319,0.433242506811989,32,0.96875,1,49,0,1,0,0,3,0,0
4541198,POINT (16.41631099943384 48.1344370639803),10,0.4090909090909091,Unterlaaer Straße,,,1,0.0,319,0.433242506811989,32,0.96875,2,47,0,1,0,0,3,0,0
4541198,POINT (16.41631099943384 48.1344370639803),10,0.4090909090909091,Unterlaaer Straße,,,1,0.0,295,0.4005449591280653,32,0.96875,2,-1,0,1,0,0,3,0,0
4541199,POINT (16.418168879756138 48.13496001048585),10,0.4090909090909091,Laaer Berg (Südhang),,,1,0.0,319,0.433242506811989,32,0.96875,2,47,0,1,0,0,3,0,0
4541200,POINT (16.36898842199802 48.211778684954226),1,0.0,Drahtgasse,3,,2,0.25,422,0.5735694822888283,11,0.3125,0,13,0,0,1,0,0,0,0
4541201,POINT (16.473100255007935 48.16046674769008),11,0.4545454545454545,Kaiser-Ebersdorfer Straße,297,,2,0.25,422,0.5735694822888283,11,0.3125,1,33,0,0,1,0,0,0,0
4541202,POINT (16.370178198045366 48.20603144704918),1,0.0,Neuer Markt,9,11,2,0.25,422,0.5735694822888283,21,0.625,0,13,0,1,0,0,3,0,0
4541203,POINT (16.375005114682907 48.21128319744549),1,0.0,Rabensteig,1,,2,0.25,715,0.9727520435967304,27,0.8125,0,26,0,3,0,0,2,0,0
4541203,POINT (16.375005114682907 48.21128319744549),1,0.0,Rabensteig,1,,2,0.25,626,0.8514986376021798,27,0.8125,0,27,0,3,0,0,2,0,0
4541203,POINT (16.375005114682907 48.21128319744549),1,0.0,Rabensteig,1,,2,0.25,319,0.433242506811989,27,0.8125,2,2,0,1,0,0,3,0,0
4541203,POINT (16.375005114682907 48.21128319744549),1,0.0,Rabensteig,1,,2,0.25,603,0.8201634877384196,27,0.8125,0,27,0,3,0,0,2,0,0
4541167,POINT (16.366735040950495 48.21322999309495),1,0.0,Hohenstaufengasse,4,,1,0.0,319,0.433242506811989,12,0.34375,2,2,0,0,1,0,0,0,0
4541204,POINT (16.37003300400808 48.207091682982195),1,0.0,Spiegelgasse,11,14,2,0.25,462,0.6280653950953679,27,0.8125,0,13,0,1,0,0,3,0,0
4541204,POINT (16.37003300400808 48.207091682982195),1,0.0,Spiegelgasse,11,14,2,0.25,722,0.9822888283378748,27,0.8125,0,26,0,3,0,0,2,0,0
4541204,POINT (16.37003300400808 48.207091682982195),1,0.0,Spiegelgasse,11,14,2,0.25,319,0.433242506811989,27,0.8125,2,2,0,1,0,0,3,0,0
4541205,POINT (16.36995670634119 48.206949855366396),1,0.0,Spiegelgasse,13,,2,0.25,715,0.9727520435967304,27,0.8125,0,26,0,3,0,0,2,0,0
4541205,POINT (16.36995670634119 48.206949855366396),1,0.0,Spiegelgasse,13,,2,0.25,11,0.0136239782016348,27,0.8125,2,3,0,1,0,0,3,0,0
4541205,POINT (16.36995670634119 48.206949855366396),1,0.0,Spiegelgasse,13,,2,0.25,319,0.433242506811989,27,0.8125,2,2,0,1,0,0,3,0,0
4541205,POINT (16.36995670634119 48.206949855366396),1,0.0,Spiegelgasse,13,,2,0.25,644,0.8760217983651226,27,0.8125,0,27,0,3,0,0,2,0,0
4541205,POINT (16.36995670634119 48.206949855366396),1,0.0,Spiegelgasse,13,,2,0.25,568,0.7724795640326976,27,0.8125,0,28,0,3,0,0,2,0,0
4541205,POINT (16.36995670634119 48.206949855366396),1,0.0,Spiegelgasse,13,,2,0.25,211,0.2861035422343324,27,0.8125,2,25,0,1,0,0,3,0,0
4541205,POINT (16.36995670634119 48.206949855366396),1,0.0,Spiegelgasse,13,,2,0.25,337,0.4577656675749318,27,0.8125,2,2,0,1,0,0,3,0,0
4541206,POINT (16.375506222070985 48.21143304274046),1,0.0,Rabensteig,2,8,2,0.25,418,0.5681198910081744,27,0.8125,0,13,0,1,0,0,3,0,0
4541206,POINT (16.375506222070985 48.21143304274046),1,0.0,Rabensteig,2,8,2,0.25,223,0.3024523160762942,27,0.8125,2,25,0,1,0,0,3,0,0
4541206,POINT (16.375506222070985 48.21143304274046),1,0.0,Rabensteig,2,8,2,0.25,468,0.6362397820163488,27,0.8125,0,13,0,1,0,0,3,0,0
4541206,POINT (16.375506222070985 48.21143304274046),1,0.0,Rabensteig,2,8,2,0.25,457,0.6212534059945504,27,0.8125,0,13,0,1,0,0,3,0,0
4541207,POINT (16.373995771774666 48.21072029818989),1,0.0,Rotgasse,7,,2,0.25,422,0.5735694822888283,27,0.8125,0,13,0,1,0,0,3,0,0
4541207,POINT (16.373995771774666 48.21072029818989),1,0.0,Rotgasse,7,,2,0.25,715,0.9727520435967304,27,0.8125,0,26,0,3,0,0,2,0,0
4541207,POINT (16.373995771774666 48.21072029818989),1,0.0,Rotgasse,7,,2,0.25,626,0.8514986376021798,27,0.8125,0,27,0,3,0,0,2,0,0
4541208,POINT (16.37249314737283 48.210150523385614),1,0.0,Bauernmarkt,11,13,2,0.25,15,0.0190735694822888,27,0.8125,2,3,0,1,0,0,3,0,0
4541208,POINT (16.37249314737283 48.210150523385614),1,0.0,Bauernmarkt,11,13,2,0.25,457,0.6212534059945504,27,0.8125,0,13,0,1,0,0,3,0,0
4541208,POINT (16.37249314737283 48.210150523385614),1,0.0,Bauernmarkt,11,13,2,0.25,715,0.9727520435967304,27,0.8125,0,26,0,3,0,0,2,0,0
4541208,POINT (16.37249314737283 48.210150523385614),1,0.0,Bauernmarkt,11,13,2,0.25,626,0.8514986376021798,27,0.8125,0,27,0,3,0,0,2,0,0
4541209,POINT (16.371456616687432 48.212162619830785),1,0.0,Salvatorgasse,10,,2,0.25,422,0.5735694822888283,21,0.625,0,13,0,1,0,0,3,0,0
4541210,POINT (16.386388321715444 48.212181335060016),3,0.0909090909090909,Weißgerberufer,,,1,0.0,399,0.5422343324250681,32,0.96875,0,86,0,1,0,0,3,0,0
4541211,POINT (16.39255890399794 48.200528021321915),3,0.0909090909090909,Landstraßer Hauptstraße,80,,1,0.0,211,0.2861035422343324,33,1.0,2,17,0,1,0,0,3,0,0
4541212,POINT (16.394290605471273 48.19304999122581),3,0.0909090909090909,Steingasse,25,,2,0.25,276,0.3746594005449591,27,0.8125,2,79,0,1,0,0,3,0,0
4541212,POINT (16.394290605471273 48.19304999122581),3,0.0909090909090909,Steingasse,25,,2,0.25,337,0.4577656675749318,27,0.8125,2,15,0,1,0,0,3,0,0
4541212,POINT (16.394290605471273 48.19304999122581),3,0.0909090909090909,Steingasse,25,,2,0.25,457,0.6212534059945504,27,0.8125,0,20,0,1,0,0,3,0,0
4541212,POINT (16.394290605471273 48.19304999122581),3,0.0909090909090909,Steingasse,25,,2,0.25,319,0.433242506811989,27,0.8125,2,16,0,1,0,0,3,0,0
4541212,POINT (16.394290605471273 48.19304999122581),3,0.0909090909090909,Steingasse,25,,2,0.25,644,0.8760217983651226,27,0.8125,0,18,0,3,0,0,2,0,0
4541212,POINT (16.394290605471273 48.19304999122581),3,0.0909090909090909,Steingasse,25,,2,0.25,568,0.7724795640326976,27,0.8125,0,19,0,3,0,0,2,0,0
4541212,POINT (16.394290605471273 48.19304999122581),3,0.0909090909090909,Steingasse,25,,2,0.25,241,0.326975476839237,27,0.8125,2,44,0,1,0,0,3,0,0
4541213,POINT (16.426479103220064 48.16444545932624),11,0.4545454545454545,Simmeringer Hauptstraße,168,188,1,0.0,140,0.1893732970027248,27,0.8125,2,144,0,1,0,0,3,0,0
4541213,POINT (16.426479103220064 48.16444545932624),11,0.4545454545454545,Simmeringer Hauptstraße,168,188,1,0.0,174,0.2356948228882834,27,0.8125,2,-1,0,1,0,0,3,0,0
4541214,POINT (16.370020899070756 48.2129908323026),1,0.0,Passauer Platz,5,,2,0.25,715,0.9727520435967304,33,1.0,0,26,0,3,0,0,2,0,0
4541214,POINT (16.370020899070756 48.2129908323026),1,0.0,Passauer Platz,5,,2,0.25,319,0.433242506811989,33,1.0,2,2,0,1,0,0,3,0,0
4541215,POINT (16.38826933937049 48.19250409389484),3,0.0909090909090909,Hohlweggasse,7,,2,0.25,319,0.433242506811989,27,0.8125,2,16,0,1,0,0,3,0,0
4541215,POINT (16.38826933937049 48.19250409389484),3,0.0909090909090909,Hohlweggasse,7,,2,0.25,689,0.9373297002724796,27,0.8125,0,73,0,3,0,0,2,0,0
4541215,POINT (16.38826933937049 48.19250409389484),3,0.0909090909090909,Hohlweggasse,7,,2,0.25,644,0.8760217983651226,27,0.8125,0,18,0,3,0,0,2,0,0
4541215,POINT (16.38826933937049 48.19250409389484),3,0.0909090909090909,Hohlweggasse,7,,2,0.25,568,0.7724795640326976,27,0.8125,0,19,0,3,0,0,2,0,0
4541215,POINT (16.38826933937049 48.19250409389484),3,0.0909090909090909,Hohlweggasse,7,,2,0.25,650,0.8841961852861036,27,0.8125,0,18,0,3,0,0,2,0,0
4541216,POINT (16.36441114221101 48.208520796117334),1,0.0,Ballhausplatz,,,2,0.25,422,0.5735694822888283,21,0.625,0,13,0,1,0,0,3,0,0
4541216,POINT (16.36441114221101 48.208520796117334),1,0.0,Ballhausplatz,,,2,0.25,248,0.3365122615803814,21,0.625,2,25,0,1,0,0,3,0,0
4541216,POINT (16.36441114221101 48.208520796117334),1,0.0,Ballhausplatz,,,2,0.25,457,0.6212534059945504,21,0.625,0,13,0,1,0,0,3,0,0
4541216,POINT (16.36441114221101 48.208520796117334),1,0.0,Ballhausplatz,,,2,0.25,423,0.5749318801089919,21,0.625,0,13,0,1,0,0,3,0,0
4541217,POINT (16.386102251549918 48.19404147101589),3,0.0909090909090909,Fasangasse,4,,2,0.25,422,0.5735694822888283,27,0.8125,0,35,0,1,0,0,3,0,0
4541217,POINT (16.386102251549918 48.19404147101589),3,0.0909090909090909,Fasangasse,4,,2,0.25,68,0.0912806539509536,27,0.8125,2,22,0,1,0,0,3,0,0
4541217,POINT (16.386102251549918 48.19404147101589),3,0.0909090909090909,Fasangasse,4,,2,0.25,644,0.8760217983651226,27,0.8125,0,18,0,3,0,0,2,0,0
4541217,POINT (16.386102251549918 48.19404147101589),3,0.0909090909090909,Fasangasse,4,,2,0.25,568,0.7724795640326976,27,0.8125,0,19,0,3,0,0,2,0,0
4541217,POINT (16.386102251549918 48.19404147101589),3,0.0909090909090909,Fasangasse,4,,2,0.25,644,0.8760217983651226,27,0.8125,0,18,0,3,0,0,2,0,0
4541217,POINT (16.386102251549918 48.19404147101589),3,0.0909090909090909,Fasangasse,4,,2,0.25,461,0.6267029972752044,27,0.8125,0,20,0,1,0,0,3,0,0
4541217,POINT (16.386102251549918 48.19404147101589),3,0.0909090909090909,Fasangasse,4,,2,0.25,11,0.0136239782016348,27,0.8125,2,75,0,1,0,0,3,0,0
4541217,POINT (16.386102251549918 48.19404147101589),3,0.0909090909090909,Fasangasse,4,,2,0.25,715,0.9727520435967304,27,0.8125,0,21,0,3,0,0,2,0,0
4541217,POINT (16.386102251549918 48.19404147101589),3,0.0909090909090909,Fasangasse,4,,2,0.25,626,0.8514986376021798,27,0.8125,0,18,0,3,0,0,2,0,0
4541217,POINT (16.386102251549918 48.19404147101589),3,0.0909090909090909,Fasangasse,4,,2,0.25,337,0.4577656675749318,27,0.8125,2,15,0,1,0,0,3,0,0
4541217,POINT (16.386102251549918 48.19404147101589),3,0.0909090909090909,Fasangasse,4,,2,0.25,360,0.489100817438692,27,0.8125,2,74,0,1,0,0,3,0,0
4541218,POINT (16.36811690070562 48.21283196408427),1,0.0,Wipplingerstraße,25,,2,0.25,422,0.5735694822888283,27,0.8125,0,13,0,1,0,0,3,0,0
4541219,POINT (16.3994958298926 48.19649776697811),3,0.0909090909090909,St.-Nikolaus-Platz,,,1,0.0,319,0.433242506811989,32,0.96875,2,16,0,1,0,0,3,0,0
4541220,POINT (16.378858069334285 48.20952677691625),1,0.0,Postgasse,6,8,3,0.5,715,0.9727520435967304,27,0.8125,0,26,0,3,0,0,2,0,0
4541220,POINT (16.378858069334285 48.20952677691625),1,0.0,Postgasse,6,8,3,0.5,319,0.433242506811989,27,0.8125,2,2,0,1,0,0,3,0,0
4541220,POINT (16.378858069334285 48.20952677691625),1,0.0,Postgasse,6,8,3,0.5,428,0.5817438692098093,27,0.8125,0,13,0,1,0,0,3,0,0
4541220,POINT (16.378858069334285 48.20952677691625),1,0.0,Postgasse,6,8,3,0.5,211,0.2861035422343324,27,0.8125,2,25,0,1,0,0,3,0,0
4541220,POINT (16.378858069334285 48.20952677691625),1,0.0,Postgasse,6,8,3,0.5,610,0.829700272479564,27,0.8125,0,27,0,3,0,0,2,0,0
4541220,POINT (16.378858069334285 48.20952677691625),1,0.0,Postgasse,6,8,3,0.5,422,0.5735694822888283,27,0.8125,0,13,0,1,0,0,3,0,0
4541221,POINT (16.385485862850395 48.195810788734185),3,0.0909090909090909,Rechte Bahngasse,50,,1,0.0,650,0.8841961852861036,27,0.8125,0,18,0,3,0,0,2,0,0
4541221,POINT (16.385485862850395 48.195810788734185),3,0.0909090909090909,Rechte Bahngasse,50,,1,0.0,276,0.3746594005449591,27,0.8125,2,79,0,1,0,0,3,0,0
4541221,POINT (16.385485862850395 48.195810788734185),3,0.0909090909090909,Rechte Bahngasse,50,,1,0.0,717,0.9754768392370572,27,0.8125,0,21,0,3,0,0,2,0,0
4541221,POINT (16.385485862850395 48.195810788734185),3,0.0909090909090909,Rechte Bahngasse,50,,1,0.0,319,0.433242506811989,27,0.8125,2,16,0,1,0,0,3,0,0
4541221,POINT (16.385485862850395 48.195810788734185),3,0.0909090909090909,Rechte Bahngasse,50,,1,0.0,211,0.2861035422343324,27,0.8125,2,17,0,1,0,0,3,0,0
4541222,POINT (16.386025146886453 48.19296939299598),3,0.0909090909090909,Fasangasse,,,1,0.0,715,0.9727520435967304,27,0.8125,0,21,0,3,0,0,2,0,0
4541222,POINT (16.386025146886453 48.19296939299598),3,0.0909090909090909,Fasangasse,,,1,0.0,319,0.433242506811989,27,0.8125,2,16,0,1,0,0,3,0,0
4541222,POINT (16.386025146886453 48.19296939299598),3,0.0909090909090909,Fasangasse,,,1,0.0,337,0.4577656675749318,27,0.8125,2,15,0,1,0,0,3,0,0
4541222,POINT (16.386025146886453 48.19296939299598),3,0.0909090909090909,Fasangasse,,,1,0.0,360,0.489100817438692,27,0.8125,2,74,0,1,0,0,3,0,0
4541222,POINT (16.386025146886453 48.19296939299598),3,0.0909090909090909,Fasangasse,,,1,0.0,211,0.2861035422343324,27,0.8125,2,17,0,1,0,0,3,0,0
4541222,POINT (16.386025146886453 48.19296939299598),3,0.0909090909090909,Fasangasse,,,1,0.0,457,0.6212534059945504,27,0.8125,0,20,0,1,0,0,3,0,0
4541222,POINT (16.386025146886453 48.19296939299598),3,0.0909090909090909,Fasangasse,,,1,0.0,644,0.8760217983651226,27,0.8125,0,18,0,3,0,0,2,0,0
4541222,POINT (16.386025146886453 48.19296939299598),3,0.0909090909090909,Fasangasse,,,1,0.0,568,0.7724795640326976,27,0.8125,0,19,0,3,0,0,2,0,0
4541223,POINT (16.365557777079403 48.21213819163599),1,0.0,Freyung,6a,,2,0.25,422,0.5735694822888283,9,0.25,0,13,0,0,1,0,0,0,0
4541224,POINT (16.38859784464151 48.194013919049276),3,0.0909090909090909,Rennweg,36,,2,0.25,715,0.9727520435967304,27,0.8125,0,21,0,3,0,0,2,0,0
4541224,POINT (16.38859784464151 48.194013919049276),3,0.0909090909090909,Rennweg,36,,2,0.25,319,0.433242506811989,27,0.8125,2,16,0,1,0,0,3,0,0
4541224,POINT (16.38859784464151 48.194013919049276),3,0.0909090909090909,Rennweg,36,,2,0.25,650,0.8841961852861036,27,0.8125,0,18,0,3,0,0,2,0,0
4541224,POINT (16.38859784464151 48.194013919049276),3,0.0909090909090909,Rennweg,36,,2,0.25,630,0.8569482288828338,27,0.8125,0,18,0,3,0,0,2,0,0
4541225,POINT (16.36864130617246 48.2126382470812),1,0.0,Wipplingerstraße (Hohe Brücke),19,21,2,0.25,422,0.5735694822888283,15,0.4375,0,13,0,0,1,0,0,0,0
4541225,POINT (16.36864130617246 48.2126382470812),1,0.0,Wipplingerstraße (Hohe Brücke),19,21,2,0.25,630,0.8569482288828338,15,0.4375,0,27,0,3,1,0,2,0,0
4541225,POINT (16.36864130617246 48.2126382470812),1,0.0,Wipplingerstraße (Hohe Brücke),19,21,2,0.25,307,0.4168937329700272,15,0.4375,2,2,0,0,1,0,0,0,0
4541225,POINT (16.36864130617246 48.2126382470812),1,0.0,Wipplingerstraße (Hohe Brücke),19,21,2,0.25,662,0.9005449591280654,15,0.4375,0,27,0,3,1,0,2,0,0
4541225,POINT (16.36864130617246 48.2126382470812),1,0.0,Wipplingerstraße (Hohe Brücke),19,21,2,0.25,15,0.0190735694822888,15,0.4375,2,3,0,0,1,0,0,0,0
4541225,POINT (16.36864130617246 48.2126382470812),1,0.0,Wipplingerstraße (Hohe Brücke),19,21,2,0.25,715,0.9727520435967304,15,0.4375,0,26,0,3,1,0,2,0,0
4541225,POINT (16.36864130617246 48.2126382470812),1,0.0,Wipplingerstraße (Hohe Brücke),19,21,2,0.25,626,0.8514986376021798,15,0.4375,0,27,0,3,1,0,2,0,0
4541226,POINT (16.370992237744364 48.21146341325342),1,0.0,Jordangasse,2,,2,0.25,422,0.5735694822888283,27,0.8125,0,13,0,1,0,0,3,0,0
4541227,POINT (16.35886767628002 48.18166902809147),5,0.1818181818181818,Wiedner Hauptstraße,141,143,1,0.0,676,0.9196185286103542,21,0.625,0,-1,0,3,0,0,2,0,0
4541227,POINT (16.35886767628002 48.18166902809147),5,0.1818181818181818,Wiedner Hauptstraße,141,143,1,0.0,457,0.6212534059945504,21,0.625,0,109,0,1,0,0,3,0,0
4541228,POINT (16.368807164738094 48.2100656729029),1,0.0,Seitzergasse,2,,2,0.25,457,0.6212534059945504,15,0.4375,0,13,0,0,1,0,0,0,0
4541228,POINT (16.368807164738094 48.2100656729029),1,0.0,Seitzergasse,2,,2,0.25,120,0.162125340599455,15,0.4375,2,3,0,0,1,0,0,0,0
4541228,POINT (16.368807164738094 48.2100656729029),1,0.0,Seitzergasse,2,,2,0.25,422,0.5735694822888283,15,0.4375,0,13,0,0,1,0,0,0,0
4541228,POINT (16.368807164738094 48.2100656729029),1,0.0,Seitzergasse,2,,2,0.25,644,0.8760217983651226,15,0.4375,0,27,0,3,1,0,2,0,0
4541228,POINT (16.368807164738094 48.2100656729029),1,0.0,Seitzergasse,2,,2,0.25,568,0.7724795640326976,15,0.4375,0,28,0,3,1,0,2,0,0
4541229,POINT (16.368023713799452 48.20749076554476),1,0.0,Stallburggasse,4,,1,0.0,457,0.6212534059945504,27,0.8125,0,13,0,1,0,0,3,0,0
4541229,POINT (16.368023713799452 48.20749076554476),1,0.0,Stallburggasse,4,,1,0.0,211,0.2861035422343324,27,0.8125,2,25,0,1,0,0,3,0,0
4541229,POINT (16.368023713799452 48.20749076554476),1,0.0,Stallburggasse,4,,1,0.0,319,0.433242506811989,27,0.8125,2,2,0,1,0,0,3,0,0
4541229,POINT (16.368023713799452 48.20749076554476),1,0.0,Stallburggasse,4,,1,0.0,644,0.8760217983651226,27,0.8125,0,27,0,3,0,0,2,0,0
4541229,POINT (16.368023713799452 48.20749076554476),1,0.0,Stallburggasse,4,,1,0.0,568,0.7724795640326976,27,0.8125,0,28,0,3,0,0,2,0,0
4541230,POINT (16.370036145783644 48.20669454136828),1,0.0,Spiegelgasse,15,,2,0.25,319,0.433242506811989,27,0.8125,2,2,0,1,0,0,3,0,0
4541230,POINT (16.370036145783644 48.20669454136828),1,0.0,Spiegelgasse,15,,2,0.25,457,0.6212534059945504,27,0.8125,0,13,0,1,0,0,3,0,0
4541230,POINT (16.370036145783644 48.20669454136828),1,0.0,Spiegelgasse,15,,2,0.25,241,0.326975476839237,27,0.8125,2,25,0,1,0,0,3,0,0
4541230,POINT (16.370036145783644 48.20669454136828),1,0.0,Spiegelgasse,15,,2,0.25,644,0.8760217983651226,27,0.8125,0,27,0,3,0,0,2,0,0
4541230,POINT (16.370036145783644 48.20669454136828),1,0.0,Spiegelgasse,15,,2,0.25,568,0.7724795640326976,27,0.8125,0,28,0,3,0,0,2,0,0
4541230,POINT (16.370036145783644 48.20669454136828),1,0.0,Spiegelgasse,15,,2,0.25,211,0.2861035422343324,27,0.8125,2,25,0,1,0,0,3,0,0
4541231,POINT (16.369151008955747 48.20483869651358),1,0.0,Albertinaplatz,,,2,0.25,644,0.8760217983651226,15,0.4375,0,27,0,3,1,0,2,0,0
4541231,POINT (16.369151008955747 48.20483869651358),1,0.0,Albertinaplatz,,,2,0.25,568,0.7724795640326976,15,0.4375,0,28,0,3,1,0,2,0,0
4541231,POINT (16.369151008955747 48.20483869651358),1,0.0,Albertinaplatz,,,2,0.25,211,0.2861035422343324,15,0.4375,2,25,0,0,1,0,0,0,0
4541231,POINT (16.369151008955747 48.20483869651358),1,0.0,Albertinaplatz,,,2,0.25,319,0.433242506811989,15,0.4375,2,2,0,0,1,0,0,0,0
4541231,POINT (16.369151008955747 48.20483869651358),1,0.0,Albertinaplatz,,,2,0.25,630,0.8569482288828338,15,0.4375,0,27,0,3,1,0,2,0,0
4541232,POINT (16.295373701842536 48.23874919831344),18,0.7727272727272728,Schafberg (Siedlung Schafberghöhe Parzelle 11),,,1,0.0,457,0.6212534059945504,11,0.3125,1,-1,1,2,2,1,1,0,1
4541232,POINT (16.295373701842536 48.23874919831344),18,0.7727272727272728,Schafberg (Siedlung Schafberghöhe Parzelle 11),,,1,0.0,731,0.994550408719346,11,0.3125,1,-1,1,2,-1,3,1,0,1
4541232,POINT (16.295373701842536 48.23874919831344),18,0.7727272727272728,Schafberg (Siedlung Schafberghöhe Parzelle 11),,,1,0.0,56,0.0749318801089918,11,0.3125,1,-1,1,2,-1,1,1,0,1
4541232,POINT (16.295373701842536 48.23874919831344),18,0.7727272727272728,Schafberg (Siedlung Schafberghöhe Parzelle 11),,,1,0.0,167,0.2261580381471389,11,0.3125,1,-1,1,2,2,1,1,0,1
4541233,POINT (16.34111361256961 48.240476131466686),19,0.8181818181818182,Krottenbachstraße,,,1,0.0,457,0.6212534059945504,27,0.8125,1,7,1,2,0,2,1,0,1
4541234,POINT (16.473656816130575 48.1592636791903),11,0.4545454545454545,Kaiser-Ebersdorfer-Straße (Kaiserebersdorfer Schloß),297,,3,0.5,428,0.5817438692098093,11,0.3125,1,33,0,0,1,0,0,0,0
4541234,POINT (16.473656816130575 48.1592636791903),11,0.4545454545454545,Kaiser-Ebersdorfer-Straße (Kaiserebersdorfer Schloß),297,,3,0.5,319,0.433242506811989,11,0.3125,1,49,0,0,1,0,0,0,0
4541234,POINT (16.473656816130575 48.1592636791903),11,0.4545454545454545,Kaiser-Ebersdorfer-Straße (Kaiserebersdorfer Schloß),297,,3,0.5,435,0.5912806539509536,11,0.3125,1,33,0,0,1,0,0,0,0
4541234,POINT (16.473656816130575 48.1592636791903),11,0.4545454545454545,Kaiser-Ebersdorfer-Straße (Kaiserebersdorfer Schloß),297,,3,0.5,422,0.5735694822888283,11,0.3125,1,33,0,0,1,0,0,0,0
4541234,POINT (16.473656816130575 48.1592636791903),11,0.4545454545454545,Kaiser-Ebersdorfer-Straße (Kaiserebersdorfer Schloß),297,,3,0.5,223,0.3024523160762942,11,0.3125,2,50,0,0,1,0,0,0,0
4541234,POINT (16.473656816130575 48.1592636791903),11,0.4545454545454545,Kaiser-Ebersdorfer-Straße (Kaiserebersdorfer Schloß),297,,3,0.5,650,0.8841961852861036,11,0.3125,0,51,0,3,-1,3,2,0,0
4541235,POINT (16.365253243109272 48.20839508551708),1,0.0,Schauflergasse,6,,2,0.25,319,0.433242506811989,27,0.8125,2,2,0,1,0,0,3,0,0
4541235,POINT (16.365253243109272 48.20839508551708),1,0.0,Schauflergasse,6,,2,0.25,644,0.8760217983651226,27,0.8125,0,27,0,3,0,0,2,0,0
4541235,POINT (16.365253243109272 48.20839508551708),1,0.0,Schauflergasse,6,,2,0.25,568,0.7724795640326976,27,0.8125,0,28,0,3,0,0,2,0,0
4541235,POINT (16.365253243109272 48.20839508551708),1,0.0,Schauflergasse,6,,2,0.25,715,0.9727520435967304,27,0.8125,0,26,0,3,0,0,2,0,0
4541236,POINT (16.36799077451968 48.207095009981124),1,0.0,Stallburggasse,5,,3,0.5,236,0.3201634877384195,27,0.8125,2,25,0,1,0,0,3,0,0
